     n, quick_cmp, quick_swaps, quick_time
  1772,     32527,        5831,      17014
  1773,     33025,        5828,      17514
  1774,     32371,        5802,      17014
  1775,     32378,        5839,      17013
  1776,     32803,        5840,      17515
  1777,     32312,        5866,      17515
  1778,     33890,        5798,      17514
  1779,     34541,        5731,      18015
  1780,     33696,        5843,      18015
  1781,     33265,        5850,      17514
  1782,     33030,        5826,      18015
  1783,     32558,        5868,      18014
  1784,     33701,        5842,      17515
  1785,     33906,        5852,      18015
  1786,     33579,        5749,      17514
  1787,     32600,        5889,      17014
  1788,     33325,        5859,      18015
  1789,     32305,        5882,      18015
  1790,     33451,        5904,      18015
  1791,     33663,        5879,      18014
  1792,     34379,        5841,      18515
  1793,     34493,        5827,      18015
  1794,     32605,        5930,      17514
  1795,     33457,        5873,      18014
  1796,     33238,        5880,      18015
  1797,     32518,        5957,      18015
  1798,     32999,        5952,      17515
  1799,     33062,        5974,      17515
  1800,     33181,        5858,      17514
  1801,     33667,        5868,      18015
  1802,     33793,        5879,      18015
  1803,     33745,        5909,      18016
  1804,     33089,        5981,      18015
  1805,     34818,        5907,      18515
  1806,     32868,        5975,      18015
  1807,     33852,        5917,      18015
  1808,     33163,        5909,      18015
  1809,     33585,        6030,      18015
  1810,     32953,        5991,      18015
  1811,     33226,        5977,      18015
  1812,     33111,        5949,      17515
  1813,     35160,        5897,      19016
  1814,     33408,        5943,      18516
  1815,     34451,        5965,      18516
  1816,     33563,        5982,      18015
  1817,     32934,        5999,      18521
  1818,     32838,        6007,      17515
  1819,     34352,        5917,      18015
  1820,     33674,        5972,      18015
  1821,     33761,        5944,      18515
  1822,     32973,        6023,      18516
  1823,     33792,        5957,      18016
  1824,     34044,        6024,      19016
  1825,     34248,        5951,      18015
  1826,     33086,        6108,      18015
  1827,     33936,        6048,      18015
  1828,     34818,        6040,      18515
  1829,     33924,        5929,      18516
  1830,     34138,        6021,      18015
  1831,     33808,        6048,      18515
  1832,     34009,        6061,      18015
  1833,     33346,        6023,      18014
  1834,     33393,        6052,      18015
  1835,     34039,        6031,      18515
  1836,     33796,        6009,      18015
  1837,     33319,        6073,      18015
  1838,     34440,        6061,      18515
  1839,     33815,        6058,      18015
  1840,     34783,        6047,      18516
  1841,     34507,        6032,      18515
  1842,     35045,        5976,      18516
  1843,     35196,        5965,      18516
  1844,     33309,        6171,      18015
  1845,     33726,        6094,      18015
  1846,     33804,        6117,      18015
  1847,     34196,        6095,      18016
  1848,     34313,        6100,      18516
  1849,     34281,        6106,      18515
  1850,     34284,        6094,      20518
  1851,     34369,        6088,      19015
  1852,     36701,        5973,      19516
  1853,     34808,        6073,      18015
  1854,     34172,        6099,      18015
  1855,     33823,        6122,      18515
  1856,     34889,        6116,      18515
  1857,     34237,        6141,      18516
  1858,     34015,        6092,      18516
  1859,     33730,        6170,      18015
  1860,     34787,        6071,      18515
  1861,     36270,        6083,      19016
  1862,     36375,        6108,      19015
  1863,     36644,        6066,      19517
  1864,     33527,        6154,      18015
  1865,     35465,        6072,      19016
  1866,     35977,        6141,      19016
  1867,     36089,        6146,      19016
  1868,     36070,        6139,      19015
  1869,     35986,        6149,      18514
  1870,     34191,        6134,      18515
  1871,     34213,        6212,      18515
  1872,     35670,        6106,      19516
  1873,     36630,        6189,      19515
  1874,     36310,        6190,      19016
  1875,     35451,        6169,      19016
  1876,     35042,        6178,      19016
  1877,     34745,        6162,      18515
  1878,     34648,        6231,      18516
  1879,     34790,        6225,      18515
  1880,     34710,        6236,      18515
  1881,     34720,        6248,      18515
  1882,     36147,        6180,      19516
  1883,     35085,        6229,      18516
  1884,     35327,        6236,      18515
  1885,     34970,        6256,      18516
  1886,     34640,        6206,      18516
  1887,     35246,        6198,      19015
  1888,     34575,        6225,      18515
  1889,     35074,        6278,      19016
  1890,     34532,        6290,      18516
  1891,     35316,        6171,      19016
  1892,     35845,        6301,      19517
  1893,     35112,        6257,      18516
  1894,     34725,        6289,      18014
  1895,     34719,        6294,      18516
  1896,     35988,        6301,      19016
  1897,     35967,        6324,      19016
  1898,     36557,        6313,      19016
  1899,     36590,        6336,      19516
  1900,     35261,        6186,      19516
  1901,     36120,        6283,      19016
  1902,     35797,        6366,      19516
  1903,     34973,        6317,      19016
  1904,     35911,        6235,      19016
  1905,     35773,        6305,      19016
  1906,     35494,        6317,      19016
  1907,     36933,        6256,      20016
  1908,     35356,        6257,      18516
  1909,     35244,        6277,      19015
  1910,     35771,        6242,      19016
  1911,     35551,        6366,      19016
  1912,     36522,        6256,      19016
  1913,     36712,        6276,      19016
  1914,     35765,        6321,      19016
  1915,     36134,        6327,      19016
  1916,     35529,        6297,      18516
  1917,     36143,        6410,      19516
  1918,     36469,        6259,      19516
  1919,     34415,        6352,      18015
  1920,     36932,        6301,      19516
  1921,     37078,        6303,      20016
  1922,     35029,        6394,      18516
  1923,     35324,        6337,      19016
  1924,     35888,        6267,      19516
  1925,     35952,        6330,      19016
  1926,     37912,        6249,      19516
  1927,     35421,        6379,      19016
  1928,     35413,        6386,      19016
  1929,     34912,        6407,      19016
  1930,     36335,        6332,      19516
  1931,     35744,        6360,      19016
  1932,     35730,        6390,      19517
  1933,     35394,        6398,      19516
  1934,     36133,        6416,      19516
  1935,     36403,        6417,      19516
  1936,     36540,        6350,      19016
  1937,     38723,        6329,      21018
  1938,     36680,        6399,      19516
  1939,     36301,        6412,      19516
  1940,     36320,        6451,      19516
  1941,     37272,        6394,      19516
  1942,     35646,        6505,      19016
  1943,     36779,        6387,      19516
  1944,     36221,        6440,      19516
  1945,     36694,        6411,      19517
  1946,     35860,        6456,      19015
  1947,     37393,        6439,      19516
  1948,     36768,        6414,      19516
  1949,     36719,        6381,      20016
  1950,     37461,        6376,      19516
  1951,     37359,        6374,      19516
  1952,     38348,        6410,      20017
  1953,     36042,        6465,      19516
  1954,     35729,        6513,      19015
  1955,     36055,        6479,      19016
  1956,     37023,        6425,      20017
  1957,     37419,        6403,      20017
  1958,     37412,        6440,      22018
  1959,     36424,        6494,      19516
  1960,     37411,        6473,      20017
  1961,     36297,        6507,      19516
  1962,     36618,        6459,      19516
  1963,     35459,        6562,      19516
  1964,     36443,        6537,      19016
  1965,     36124,        6559,      19016
  1966,     37044,        6478,      19516
  1967,     36159,        6514,      19015
  1968,     36837,        6525,      19016
  1969,     35730,        6569,      19515
  1970,     36371,        6539,      20017
  1971,     37951,        6521,      20518
  1972,     37180,        6476,      20017
  1973,     37503,        6510,      19517
  1974,     37537,        6503,      19516
  1975,     38071,        6518,      20017
  1976,     37378,        6481,      19517
  1977,     37803,        6540,      20517
  1978,     37062,        6522,      20016
  1979,     36863,        6573,      19516
  1980,     36352,        6594,      20017
  1981,     37687,        6515,      19516
  1982,     37545,        6463,      20016
  1983,     36430,        6623,      20017
  1984,     36185,        6603,      20017
  1985,     36175,        6591,      20018
  1986,     37707,        6544,      20017
  1987,     36282,        6659,      19517
  1988,     37135,        6586,      23019
  1989,     37490,        6588,      21017
  1990,     37089,        6656,      20017
  1991,     37741,        6654,      20016
  1992,     36685,        6656,      20017
  1993,     36616,        6592,      20017
  1994,     36789,        6692,      19516
  1995,     37697,        6622,      20016
  1996,     36584,        6725,      19516
  1997,     38125,        6591,      20517
  1998,     37683,        6571,      20517
  1999,     37526,        6575,      20017
  2000,     38385,        6600,      21018
  2001,     37005,        6708,      20517
  2002,     38519,        6640,      20518
  2003,     38147,        6635,      21018
  2004,     38544,        6664,      21018
  2005,     36601,        6692,      19516
  2006,     36739,        6761,      20016
  2007,     37251,        6719,      20517
  2008,     39219,        6635,      21017
  2009,     37860,        6645,      20018
  2010,     39068,        6637,      20516
  2011,     38120,        6699,      20517
  2012,     38021,        6679,      20017
  2013,     38131,        6643,      20017
  2014,     38790,        6697,      20517
  2015,     37106,        6702,      20017
  2016,     39818,        6638,      20517
  2017,     38788,        6634,      21018
  2018,     37316,        6712,      20018
  2019,     37339,        6683,      20016
  2020,     37063,        6726,      20017
  2021,     38217,        6717,      20017
  2022,     36814,        6780,      20017
  2023,     39788,        6663,      21017
  2024,     38958,        6648,      20518
  2025,     37451,        6743,      20017
  2026,     37510,        6785,      20017
  2027,     39150,        6699,      21518
  2028,     37464,        6779,      20517
  2029,     38756,        6680,      20517
  2030,     39245,        6670,      21018
  2031,     38005,        6762,      20518
  2032,     38779,        6672,      20518
  2033,     38845,        6716,      20016
  2034,     38311,        6703,      20016
  2035,     38151,        6767,      20516
  2036,     38141,        6744,      20517
  2037,     37477,        6741,      20517
  2038,     38841,        6711,      20517
  2039,     38552,        6709,      20517
  2040,     37481,        6819,      20017
  2041,     37513,        6781,      19516
  2042,     37978,        6776,      20017
  2043,     38280,        6765,      20016
  2044,     38051,        6788,      20518
  2045,     38158,        6781,      20517
  2046,     37494,        6818,      20517
  2047,     37463,        6832,      20517
  2048,     39919,        6745,      22019
  2049,     39153,        6797,      20517
  2050,     38826,        6824,      21018
  2051,     38036,        6788,      20518
  2052,     37708,        6835,      20517
  2053,     39078,        6761,      21018
  2054,     38684,        6797,      20516
  2055,     39031,        6810,      21018
  2056,     38630,        6848,      20517
  2057,     40250,        6766,      21017
  2058,     40273,        6783,      21518
  2059,     39344,        6790,      20518
  2060,     38335,        6890,      20017
  2061,     39202,        6808,      21018
  2062,     38486,        6835,      20517
  2063,     38336,        6853,      21017
  2064,     38613,        6853,      21018
  2065,     38932,        6851,      20517
  2066,     38540,        6923,      21016
  2067,     38472,        6853,      20518
  2068,     38424,        6860,      20518
  2069,     39076,        6876,      20518
  2070,     39182,        6865,      21018
  2071,     39795,        6835,      21518
  2072,     38346,        6940,      20517
  2073,     38341,        6898,      21018
  2074,     38432,        6927,      21018
  2075,     38364,        6924,      20517
  2076,     39305,        6861,      21518
  2077,     39200,        6869,      21018
  2078,     38837,        6937,      20518
  2079,     39398,        6828,      21518
  2080,     38028,        6929,      21018
  2081,     38846,        6900,      21518
  2082,     37945,        6893,      21018
  2083,     37888,        6922,      20517
  2084,     38791,        6939,      21518
  2085,     40352,        6881,      22019
  2086,     38770,        6973,      20517
  2087,     38672,        6958,      20517
  2088,     38306,        7039,      20517
  2089,     39086,        6989,      21018
  2090,     39488,        6896,      21518
  2091,     40240,        6894,      21018
  2092,     39637,        6899,      21018
  2093,     38921,        6957,      21018
  2094,     38800,        6961,      20518
  2095,     39162,        6933,      21017
  2096,     39109,        6939,      20516
  2097,     39666,        6984,      21017
  2098,     40682,        6932,      21017
  2099,     40189,        6964,      21518
  2100,     41010,        6911,      22019
  2101,     41400,        6871,      22018
  2102,     39220,        6998,      21017
  2103,     41131,        6930,      21518
  2104,     38769,        7021,      20517
  2105,     39196,        7066,      21018
  2106,     40088,        6989,      21518
  2107,     39734,        7001,      21517
  2108,     38403,        7059,      21018
  2109,     38359,        7073,      20518
  2110,     40996,        6956,      21518
  2111,     42071,        6867,      22020
  2112,     40220,        7029,      21017
  2113,     39058,        7029,      21019
  2114,     39476,        7039,      21517
  2115,     40165,        7019,      22019
  2116,     41923,        6988,      22519
  2117,     40176,        7066,      21018
  2118,     40930,        7056,      22019
  2119,     40986,        7029,      22019
  2120,     40284,        7126,      22018
  2121,     40606,        7059,      21519
  2122,     40000,        7034,      21018
  2123,     39046,        7083,      20517
  2124,     39851,        7114,      21018
  2125,     39764,        7124,      22519
  2126,     41001,        7049,      21518
  2127,     41112,        6967,      21518
  2128,     40591,        7065,      23020
  2129,     41341,        7069,      22019
  2130,     39916,        7094,      22018
  2131,     40432,        7057,      21518
  2132,     40283,        7126,      21518
  2133,     40077,        7099,      21518
  2134,     41103,        6998,      22019
  2135,     39978,        7099,      21518
  2136,     41089,        7040,      21517
  2137,     41610,        7146,      22520
  2138,     39910,        7156,      21519
  2139,     40570,        7113,      21518
  2140,     41134,        7085,      21518
  2141,     39483,        7180,      22018
  2142,     40568,        7100,      22018
  2143,     40395,        7138,      22018
  2144,     40204,        7156,      21518
  2145,     39991,        7126,      21018
  2146,     41140,        7156,      22019
  2147,     42016,        7136,      22018
  2148,     39305,        7211,      21518
  2149,     40786,        7126,      21017
  2150,     39730,        7186,      21517
  2151,     40726,        7168,      22018
  2152,     41244,        7158,      24521
  2153,     41077,        7218,      22018
  2154,     40568,        7211,      22018
  2155,     40546,        7189,      21517
  2156,     40035,        7224,      22019
  2157,     40541,        7183,      22519
  2158,     40177,        7228,      21518
  2159,     40572,        7210,      21518
  2160,     41863,        7171,      22020
  2161,     41316,        7191,      22017
  2162,     40292,        7225,      21517
  2163,     40533,        7167,      21518
  2164,     42116,        7172,      22019
  2165,     41522,        7147,      22019
  2166,     41969,        7207,      22519
  2167,     39989,        7308,      21018
  2168,     41581,        7188,      22018
  2169,     41826,        7202,      22018
  2170,     42907,        7179,      23019
  2171,     41734,        7226,      22519
  2172,     42550,        7127,      24521
  2173,     42265,        7180,      23018
  2174,     41601,        7211,      22519
  2175,     41330,        7283,      22519
  2176,     41878,        7224,      22518
  2177,     40832,        7255,      21519
  2178,     41862,        7272,      22519
  2179,     41487,        7173,      22018
  2180,     41292,        7307,      22519
  2181,     40851,        7256,      22018
  2182,     41652,        7283,      22519
  2183,     41507,        7197,      22019
  2184,     41431,        7292,      23520
  2185,     41989,        7314,      23020
  2186,     42478,        7280,      23019
  2187,     42115,        7252,      22018
  2188,     40653,        7347,      22018
  2189,     40789,        7289,      22020
  2190,     41190,        7259,      21517
  2191,     41652,        7241,      22520
  2192,     41366,        7265,      21518
  2193,     42739,        7233,      22519
  2194,     42056,        7296,      22518
  2195,     42289,        7300,      23019
  2196,     43201,        7317,      22520
  2197,     41656,        7279,      22027
  2198,     42051,        7274,      22019
  2199,     42710,        7323,      22519
  2200,     42410,        7331,      23018
  2201,     41688,        7337,      22519
  2202,     42222,        7319,      22518
  2203,     43042,        7259,      23020
  2204,     41138,        7407,      22018
  2205,     42411,        7334,      22518
  2206,     43311,        7282,      23020
  2207,     42652,        7368,      22519
  2208,     41078,        7393,      22019
  2209,     42016,        7416,      22519
  2210,     42072,        7388,      22520
  2211,     40516,        7459,      22019
  2212,     43986,        7287,      23018
  2213,     42609,        7423,      23020
  2214,     41298,        7471,      21518
  2215,     42047,        7413,      22518
  2216,     42662,        7407,      23019
  2217,     41177,        7393,      21518
  2218,     43789,        7356,      22520
  2219,     44612,        7360,      23519
  2220,     43455,        7401,      23020
  2221,     42093,        7471,      22519
  2222,     41889,        7432,      22519
  2223,     42603,        7467,      22519
  2224,     41813,        7420,      22518
  2225,     41490,        7460,      22518
  2226,     43081,        7402,      23019
  2227,     43628,        7415,      23019
  2228,     42490,        7399,      23020
  2229,     42602,        7442,      22519
  2230,     43217,        7413,      23018
  2231,     42667,        7470,      22520
  2232,     43455,        7438,      23019
  2233,     43957,        7371,      23019
  2234,     42411,        7435,      22019
  2235,     42715,        7472,      22518
  2236,     40980,        7534,      22018
  2237,     41043,        7465,      22519
  2238,     42786,        7425,      23019
  2239,     42107,        7434,      22519
  2240,     42905,        7464,      22519
  2241,     42313,        7390,      23020
  2242,     41818,        7608,      22519
  2243,     43326,        7432,      23019
  2244,     42142,        7475,      23020
  2245,     45028,        7375,      24020
  2246,     44409,        7465,      24520
  2247,     43114,        7463,      22519
  2248,     42774,        7545,      22519
  2249,     42327,        7508,      22519
  2250,     43480,        7476,      23020
  2251,     44520,        7452,      23520
  2252,     44030,        7447,      23019
  2253,     43016,        7487,      23019
  2254,     43564,        7456,      23520
  2255,     42558,        7479,      22519
  2256,     42719,        7532,      22519
  2257,     42984,        7515,      23019
  2258,     43387,        7582,      23020
  2259,     44225,        7521,      23520
  2260,     43328,        7495,      23020
  2261,     43697,        7497,      23020
  2262,     44641,        7482,      24020
  2263,     42627,        7546,      23019
  2264,     42052,        7562,      26022
  2265,     42172,        7573,      22519
  2266,     46077,        7577,      24020
  2267,     44366,        7473,      24521
  2268,     43003,        7706,      23519
  2269,     42526,        7615,      22519
  2270,     43222,        7623,      22519
  2271,     43931,        7564,      24020
  2272,     41942,        7655,      23019
  2273,     44474,        7584,      23020
  2274,     42992,        7612,      23520
  2275,     44386,        7589,      24020
  2276,     43231,        7641,      23519
  2277,     43473,        7630,      23020
  2278,     43558,        7621,      23019
  2279,     44075,        7627,      23519
  2280,     43565,        7623,      23519
  2281,     42403,        7678,      22519
  2282,     43807,        7609,      23519
  2283,     43717,        7646,      23020
  2284,     43079,        7616,      23020
  2285,     44409,        7650,      23520
  2286,     42792,        7674,      23019
  2287,     43468,        7677,      23520
  2288,     42428,        7716,      25020
  2289,     42893,        7697,      23020
  2290,     43322,        7695,      23019
  2291,     42570,        7751,      23520
  2292,     42503,        7752,      23019
  2293,     42474,        7773,      23019
  2294,     43473,        7658,      23520
  2295,     45258,        7587,      24521
  2296,     43145,        7716,      23060
  2297,     43203,        7717,      24521
  2298,     45036,        7629,      23520
  2299,     43803,        7681,      23019
  2300,     44064,        7713,      23520
  2301,     43346,        7744,      23019
  2302,     43927,        7712,      23520
  2303,     42743,        7802,      22519
  2304,     43371,        7777,      22519
  2305,     42963,        7741,      23019
  2306,     43439,        7711,      23020
  2307,     42782,        7712,      22519
  2308,     43310,        7769,      23520
  2309,     43078,        7747,      23520
  2310,     45497,        7723,      24020
  2311,     46688,        7643,      24020
  2312,     44287,        7736,      23520
  2313,     43823,        7740,      23019
  2314,     43446,        7677,      23019
  2315,     45306,        7663,      24521
  2316,     44048,        7749,      23520
  2317,     44785,        7765,      23520
  2318,     44000,        7793,      23520
  2319,     46086,        7755,      24020
  2320,     44651,        7813,      23520
  2321,     47486,        7787,      24521
  2322,     44898,        7810,      23520
  2323,     45962,        7794,      24020
  2324,     44079,        7780,      23519
  2325,     44903,        7770,      25020
  2326,     44796,        7821,      24021
  2327,     44010,        7840,      23520
  2328,     44925,        7829,      23520
  2329,     45445,        7877,      24020
  2330,     46206,        7710,      25021
  2331,     43518,        7830,      24020
  2332,     44586,        7861,      23519
  2333,     44855,        7817,      24021
  2334,     45589,        7748,      24020
  2335,     45450,        7757,      24021
  2336,     43813,        7950,      24020
  2337,     43579,        7953,      23519
  2338,     44148,        7949,      23519
  2339,     43863,        7981,      23519
  2340,     45034,        7864,      24020
  2341,     44428,        7894,      24018
  2342,     44938,        7810,      23520
  2343,     45140,        7833,      24020
  2344,     43890,        7936,      23519
  2345,     44465,        7908,      24020
  2346,     46984,        7789,      25022
  2347,     44270,        7977,      24020
  2348,     45792,        7824,      24520
  2349,     45936,        7810,      24521
  2350,     46014,        7866,      24020
  2351,     44406,        7936,      23519
  2352,     44015,        7920,      23519
  2353,     44847,        7860,      24021
  2354,     46496,        7869,      24520
  2355,     45156,        7905,      24521
  2356,     43995,        7990,      23019
  2357,     45962,        7856,      24020
  2358,     46126,        7911,      24520
  2359,     46212,        7925,      24520
  2360,     45179,        7935,      24020
  2361,     46549,        7905,      25022
  2362,     46982,        7882,      25021
  2363,     45910,        7925,      24521
  2364,     45713,        7889,      24520
  2365,     46294,        7884,      25021
  2366,     45070,        7951,      23520
  2367,     45108,        7929,      23520
  2368,     44432,        7988,      24021
  2369,     45898,        7980,      23520
  2370,     46124,        7941,      24021
  2371,     45897,        7842,      24020
  2372,     46870,        7909,      25021
  2373,     45673,        7910,      24021
  2374,     45694,        7986,      24521
  2375,     44924,        8037,      24020
  2376,     45145,        8054,      24019
  2377,     45263,        7996,      23520
  2378,     46361,        7958,      25022
  2379,     45353,        8005,      24521
  2380,     45494,        8013,      24020
  2381,     44797,        8006,      24521
  2382,     47139,        7952,      24521
  2383,     45562,        7976,      24520
  2384,     45386,        7980,      24522
  2385,     46224,        7963,      24520
  2386,     46975,        7949,      24521
  2387,     46408,        7985,      25021
  2388,     46014,        8056,      24519
  2389,     45578,        8023,      24020
  2390,     44780,        8073,      23519
  2391,     44574,        8122,      23519
  2392,     45057,        8111,      23520
  2393,     45377,        8122,      24019
  2394,     45907,        8006,      24521
  2395,     46361,        8060,      24520
  2396,     46765,        8064,      25021
  2397,     46421,        8069,      24521
  2398,     45625,        8041,      24020
  2399,     45118,        8180,      24521
  2400,     46343,        8058,      24520
  2401,     47481,        8035,      24520
  2402,     44481,        8089,      24021
  2403,     47256,        8136,      25521
  2404,     45063,        8178,      24021
  2405,     45126,        8183,      24520
  2406,     46052,        8108,      25021
  2407,     45987,        8163,      24521
  2408,     47076,        8197,      24521
  2409,     47146,        8128,      24520
  2410,     46530,        8059,      25021
  2411,     46721,        8103,      25021
  2412,     46139,        8122,      24522
  2413,     46570,        8159,      25021
  2414,     46593,        8170,      24020
  2415,     46682,        8129,      24521
  2416,     45739,        8175,      24521
  2417,     45666,        8210,      24021
  2418,     48747,        8054,      25521
  2419,     45358,        8218,      24020
  2420,     46617,        8139,      24521
  2421,     46585,        8138,      25022
  2422,     47255,        8138,      25021
  2423,     46863,        8137,      24520
  2424,     46661,        8174,      25021
  2425,     46233,        8187,      24521
  2426,     44995,        8295,      24021
  2427,     47678,        8179,      25020
  2428,     46597,        8272,      24521
  2429,     45937,        8283,      24521
  2430,     46498,        8270,      24520
  2431,     45255,        8272,      24020
  2432,     45899,        8224,      24521
  2433,     46147,        8262,      24521
  2434,     47988,        8128,      25521
  2435,     48695,        8140,      25522
  2436,     46001,        8275,      24020
  2437,     46961,        8256,      24521
  2438,     46509,        8249,      25021
  2439,     45744,        8273,      24020
  2440,     46098,        8249,      24021
  2441,     45939,        8233,      24520
  2442,     46136,        8252,      24520
  2443,     46232,        8234,      25021
  2444,     46655,        8309,      25022
  2445,     46181,        8298,      25021
  2446,     46755,        8253,      25022
  2447,     46632,        8251,      25021
  2448,     46487,        8273,      25021
  2449,     46585,        8296,      24520
  2450,     47161,        8233,      25021
  2451,     48728,        8175,      25521
  2452,     47995,        8216,      25021
  2453,     47611,        8261,      25021
  2454,     46232,        8353,      25021
  2455,     47960,        8219,      25021
  2456,     46771,        8361,      24521
  2457,     47549,        8259,      25021
  2458,     47151,        8292,      25521
  2459,     48436,        8310,      26022
  2460,     46367,        8328,      25021
  2461,     49059,        8271,      26022
  2462,     47377,        8427,      25522
  2463,     47628,        8312,      26021
  2464,     48602,        8304,      25522
  2465,     46394,        8387,      25021
  2466,     46621,        8393,      25521
  2467,     46864,        8362,      24521
  2468,     46475,        8391,      25021
  2469,     47226,        8332,      25021
  2470,     48288,        8395,      25020
  2471,     46272,        8435,      24521
  2472,     47275,        8381,      25021
  2473,     46947,        8407,      24859
  2474,     48139,        8238,      25521
  2475,     50101,        8287,      26522
  2476,     49332,        8247,      26022
  2477,     47269,        8358,      25021
  2478,     49533,        8269,      25522
  2479,     48131,        8412,      25521
  2480,     50010,        8372,      27023
  2481,     47378,        8401,      25021
  2482,     47940,        8385,      25521
  2483,     47671,        8381,      25521
  2484,     48521,        8401,      26022
  2485,     48118,        8358,      25521
  2486,     47908,        8365,      25522
  2487,     49048,        8425,      26522
  2488,     48345,        8371,      26022
  2489,     49651,        8349,      26023
  2490,     48844,        8423,      26022
  2491,     48984,        8438,      26523
  2492,     49175,        8377,      26021
  2493,     48279,        8439,      26023
  2494,     47368,        8541,      25521
  2495,     47943,        8435,      26022
  2496,     47418,        8519,      25522
  2497,     48520,        8454,      26522
  2498,     49376,        8389,      26521
  2499,     48711,        8436,      26022
  2500,     49279,        8459,      26022
  2501,     49095,        8472,      26022
  2502,     46855,        8501,      25021
  2503,     47404,        8533,      25522
  2504,     49953,        8432,      26523
  2505,     48057,        8398,      25021
  2506,     47203,        8517,      25021
  2507,     48106,        8489,      25021
  2508,     49196,        8495,      25522
  2509,     48520,        8522,      25522
  2510,     48033,        8509,      25521
  2511,     48425,        8472,      25521
  2512,     49925,        8402,      26522
  2513,     49203,        8478,      26523
  2514,     48319,        8491,      26022
  2515,     48351,        8532,      26022
  2516,     47736,        8578,      26022
  2517,     49688,        8481,      26522
  2518,     49276,        8497,      26022
  2519,     48115,        8525,      25521
  2520,     48822,        8568,      25521
  2521,     48700,        8555,      26023
  2522,     48379,        8550,      25522
  2523,     48386,        8564,      25522
  2524,     48394,        8555,      25521
  2525,     48435,        8584,      25521
  2526,     50053,        8516,      26023
  2527,     49699,        8578,      26022
  2528,     48852,        8587,      26522
  2529,     49196,        8482,      26021
  2530,     49081,        8484,      25522
  2531,     48104,        8575,      26022
  2532,     48885,        8572,      26022
  2533,     49707,        8511,      26022
  2534,     48653,        8568,      25521
  2535,     48993,        8523,      26021
  2536,     49197,        8599,      25522
  2537,     50043,        8597,      26522
  2538,     48137,        8607,      25020
  2539,     48361,        8616,      25521
  2540,     49305,        8608,      26022
  2541,     50334,        8551,      27024
  2542,     48094,        8638,      26022
  2543,     50403,        8578,      26521
  2544,     49092,        8559,      26022
  2545,     49260,        8587,      26021
  2546,     48095,        8649,      25522
  2547,     48434,        8659,      26022
  2548,     49638,        8596,      27023
  2549,     48062,        8717,      25522
  2550,     49010,        8708,      26021
  2551,     49706,        8720,      26022
  2552,     48424,        8702,      25521
  2553,     48438,        8702,      25021
  2554,     49610,        8687,      27024
  2555,     48440,        8747,      26022
  2556,     50293,        8569,      27022
  2557,     51144,        8661,      27022
  2558,     48331,        8729,      26023
  2559,     48903,        8688,      25522
  2560,     48504,        8746,      26522
  2561,     50823,        8678,      27023
  2562,     49101,        8730,      27022
  2563,     50426,        8659,      27022
  2564,     51494,        8627,      27523
  2565,     50685,        8685,      26522
  2566,     49612,        8678,      26522
  2567,     50194,        8687,      27023
  2568,     49717,        8686,      26022
  2569,     50729,        8741,      26522
  2570,     51517,        8713,      27023
  2571,     51590,        8725,      27022
  2572,     50777,        8662,      27023
  2573,     50759,        8621,      27022
  2574,     50695,        8715,      27022
  2575,     51697,        8667,      28024
  2576,     50030,        8795,      27024
  2577,     50689,        8744,      27023
  2578,     50672,        8701,      27024
  2579,     50599,        8752,      26023
  2580,     50766,        8770,      27023
  2581,     51473,        8670,      27023
  2582,     50983,        8712,      26522
  2583,     52150,        8705,      27523
  2584,     50394,        8735,      26521
  2585,     50425,        8765,      27023
  2586,     49041,        8803,      26022
  2587,     50040,        8838,      27023
  2588,     50674,        8701,      26522
  2589,     51326,        8757,      27023
  2590,     49710,        8786,      26522
  2591,     50034,        8801,      26522
  2592,     51535,        8758,      27523
  2593,     51553,        8753,      27523
  2594,     51369,        8724,      27023
  2595,     52735,        8658,      28024
  2596,     50746,        8818,      26522
  2597,     50838,        8796,      27023
  2598,     52313,        8695,      27524
  2599,     52692,        8683,      27023
  2600,     49557,        8829,      26522
  2601,     52064,        8764,      27523
  2602,     51602,        8802,      27023
  2603,     53436,        8629,      28024
  2604,     52329,        8778,      28024
  2605,     50574,        8775,      26522
  2606,     51062,        8834,      26522
  2607,     54621,        8803,      29525
  2608,     49787,        8895,      26523
  2609,     49984,        8861,      26523
  2610,     50892,        8871,      26522
  2611,     49765,        8939,      26522
  2612,     53123,        8780,      27523
  2613,     50364,        8934,      26022
  2614,     51283,        8898,      27523
  2615,     53856,        8781,      28024
  2616,     51853,        8831,      27023
  2617,     50698,        8886,      27023
  2618,     51701,        8902,      27023
  2619,     50071,        8855,      26022
  2620,     51967,        8877,      27524
  2621,     50771,        8903,      26522
  2622,     51886,        8892,      28024
  2623,     51337,        8871,      26522
  2624,     52225,        8910,      27524
  2625,     51937,        8876,      27523
  2626,     52232,        8814,      28024
  2627,     52431,        8924,      28023
  2628,     51428,        8862,      28024
  2629,     51957,        8836,      27523
  2630,     50763,        8950,      27023
  2631,     51609,        8905,      27523
  2632,     53122,        8864,      27523
  2633,     50353,        9030,      26522
  2634,     50943,        8968,      26522
  2635,     51196,        8967,      27023
  2636,     50520,        8976,      26522
  2637,     54680,        8901,      29024
  2638,     49521,        8999,      26522
  2639,     51468,        8990,      27022
  2640,     51753,        8981,      27022
  2641,     52591,        8968,      27023
  2642,     50201,        8984,      26523
  2643,     52024,        8963,      27022
  2644,     52185,        8948,      27523
